yearID,franchid_1,franchid_2,abs_difference,W1,W2,L1,L2
2020,CHC,SEA,7,34,27,26,33
2020,CHC,SFG,5,34,29,26,31
2020,CHC,STL,4,34,30,26,28
2020,CHC,TBD,6,34,40,26,20
2020,CHC,TEX,12,34,22,26,38
2020,CHC,TOR,2,34,32,26,28
2020,CHC,WSN,8,34,26,26,34
2020,CIN,ARI,6,31,25,29,35
2020,CIN,ATL,4,31,35,29,25
2020,CIN,BAL,6,31,25,29,35
2020,CIN,BOS,7,31,24,29,36
2020,CIN,CHW,4,31,35,29,25
2020,CIN,CHC,3,31,34,29,26
2020,CIN,CIN,0,31,31,29,29
2020,CIN,CLE,4,31,35,29,25
2020,CIN,COL,5,31,26,29,34
2020,CIN,DET,8,31,23,29,35
2020,CIN,HOU,2,31,29,29,31
2020,CIN,KCR,5,31,26,29,34
2020,CIN,ANA,5,31,26,29,34
2020,CIN,LAD,12,31,43,29,17
2020,CIN,FLA,0,31,31,29,29
2020,CIN,MIL,2,31,29,29,31
2020,CIN,MIN,5,31,36,29,24
2020,CIN,NYY,2,31,33,29,27
2020,CIN,NYM,5,31,26,29,34
2020,CIN,OAK,5,31,36,29,24
2020,CIN,PHI,3,31,28,29,32
2020,CIN,PIT,12,31,19,29,41
2020,CIN,SDP,6,31,37,29,23
2020,CIN,SEA,4,31,27,29,33
2020,CIN,SFG,2,31,29,29,31
2020,CIN,STL,1,31,30,29,28
2020,CIN,TBD,9,31,40,29,20
2020,CIN,TEX,9,31,22,29,38
2020,CIN,TOR,1,31,32,29,28
2020,CIN,WSN,5,31,26,29,34
2020,CLE,ARI,10,35,25,25,35
2020,CLE,ATL,0,35,35,25,25
2020,CLE,BAL,10,35,25,25,35
2020,CLE,BOS,11,35,24,25,36
2020,CLE,CHW,0,35,35,25,25
2020,CLE,CHC,1,35,34,25,26
2020,CLE,CIN,4,35,31,25,29
2020,CLE,CLE,0,35,35,25,25
2020,CLE,COL,9,35,26,25,34
2020,CLE,DET,12,35,23,25,35
2020,CLE,HOU,6,35,29,25,31
2020,CLE,KCR,9,35,26,25,34
2020,CLE,ANA,9,35,26,25,34
2020,CLE,LAD,8,35,43,25,17
2020,CLE,FLA,4,35,31,25,29
2020,CLE,MIL,6,35,29,25,31
2020,CLE,MIN,1,35,36,25,24
2020,CLE,NYY,2,35,33,25,27
2020,CLE,NYM,9,35,26,25,34
2020,CLE,OAK,1,35,36,25,24
2020,CLE,PHI,7,35,28,25,32
2020,CLE,PIT,16,35,19,25,41
2020,CLE,SDP,2,35,37,25,23
2020,CLE,SEA,8,35,27,25,33
2020,CLE,SFG,6,35,29,25,31
2020,CLE,STL,5,35,30,25,28
2020,CLE,TBD,5,35,40,25,20
2020,CLE,TEX,13,35,22,25,38
2020,CLE,TOR,3,35,32,25,28
2020,CLE,WSN,9,35,26,25,34
2020,COL,ARI,1,26,25,34,35
2020,COL,ATL,9,26,35,34,25
2020,COL,BAL,1,26,25,34,35
2020,COL,BOS,2,26,24,34,36
2020,COL,CHW,9,26,35,34,25
2020,COL,CHC,8,26,34,34,26
2020,COL,CIN,5,26,31,34,29
2020,COL,CLE,9,26,35,34,25
2020,COL,COL,0,26,26,34,34
2020,COL,DET,3,26,23,34,35
2020,COL,HOU,3,26,29,34,31
2020,COL,KCR,0,26,26,34,34
2020,COL,ANA,0,26,26,34,34
2020,COL,LAD,17,26,43,34,17
2020,COL,FLA,5,26,31,34,29
2020,COL,MIL,3,26,29,34,31
2020,COL,MIN,10,26,36,34,24
2020,COL,NYY,7,26,33,34,27
2020,COL,NYM,0,26,26,34,34
2020,COL,OAK,10,26,36,34,24
2020,COL,PHI,2,26,28,34,32
2020,COL,PIT,7,26,19,34,41
2020,COL,SDP,11,26,37,34,23
2020,COL,SEA,1,26,27,34,33
2020,COL,SFG,3,26,29,34,31
2020,COL,STL,4,26,30,34,28
2020,COL,TBD,14,26,40,34,20
2020,COL,TEX,4,26,22,34,38
2020,COL,TOR,6,26,32,34,28
2020,COL,WSN,0,26,26,34,34
2020,DET,ARI,2,23,25,35,35
2020,DET,ATL,12,23,35,35,25
2020,DET,BAL,2,23,25,35,35
2020,DET,BOS,1,23,24,35,36
2020,DET,CHW,12,23,35,35,25
2020,DET,CHC,11,23,34,35,26
2020,DET,CIN,8,23,31,35,29
2020,DET,CLE,12,23,35,35,25
2020,DET,COL,3,23,26,35,34
2020,DET,DET,0,23,23,35,35
2020,DET,HOU,6,23,29,35,31
2020,DET,KCR,3,23,26,35,34
2020,DET,ANA,3,23,26,35,34
2020,DET,LAD,20,23,43,35,17
2020,DET,FLA,8,23,31,35,29
2020,DET,MIL,6,23,29,35,31
2020,DET,MIN,13,23,36,35,24
2020,DET,NYY,10,23,33,35,27
2020,DET,NYM,3,23,26,35,34
2020,DET,OAK,13,23,36,35,24
2020,DET,PHI,5,23,28,35,32
2020,DET,PIT,4,23,19,35,41
2020,DET,SDP,14,23,37,35,23
2020,DET,SEA,4,23,27,35,33
2020,DET,SFG,6,23,29,35,31
2020,DET,STL,7,23,30,35,28
2020,DET,TBD,17,23,40,35,20
2020,DET,TEX,1,23,22,35,38
2020,DET,TOR,9,23,32,35,28
2020,DET,WSN,3,23,26,35,34
2020,HOU,ARI,4,29,25,31,35
2020,HOU,ATL,6,29,35,31,25
2020,HOU,BAL,4,29,25,31,35
2020,HOU,BOS,5,29,24,31,36
2020,HOU,CHW,6,29,35,31,25
2020,HOU,CHC,5,29,34,31,26
2020,HOU,CIN,2,29,31,31,29
2020,HOU,CLE,6,29,35,31,25
2020,HOU,COL,3,29,26,31,34
2020,HOU,DET,6,29,23,31,35
2020,HOU,HOU,0,29,29,31,31
2020,HOU,KCR,3,29,26,31,34
2020,HOU,ANA,3,29,26,31,34
2020,HOU,LAD,14,29,43,31,17
2020,HOU,FLA,2,29,31,31,29
2020,HOU,MIL,0,29,29,31,31
2020,HOU,MIN,7,29,36,31,24
2020,HOU,NYY,4,29,33,31,27
2020,HOU,NYM,3,29,26,31,34
2020,HOU,OAK,7,29,36,31,24
2020,HOU,PHI,1,29,28,31,32
2020,HOU,PIT,10,29,19,31,41
2020,HOU,SDP,8,29,37,31,23
2020,HOU,SEA,2,29,27,31,33
2020,HOU,SFG,0,29,29,31,31
2020,HOU,STL,1,29,30,31,28
2020,HOU,TBD,11,29,40,31,20
2020,HOU,TEX,7,29,22,31,38
2020,HOU,TOR,3,29,32,31,28
2020,HOU,WSN,3,29,26,31,34
2020,KCR,ARI,1,26,25,34,35
2020,KCR,ATL,9,26,35,34,25
2020,KCR,BAL,1,26,25,34,35
2020,KCR,BOS,2,26,24,34,36
2020,KCR,CHW,9,26,35,34,25
2020,KCR,CHC,8,26,34,34,26
2020,KCR,CIN,5,26,31,34,29
2020,KCR,CLE,9,26,35,34,25
2020,KCR,COL,0,26,26,34,34
2020,KCR,DET,3,26,23,34,35
2020,KCR,HOU,3,26,29,34,31
2020,KCR,KCR,0,26,26,34,34
2020,KCR,ANA,0,26,26,34,34
2020,KCR,LAD,17,26,43,34,17
2020,KCR,FLA,5,26,31,34,29
2020,KCR,MIL,3,26,29,34,31
2020,KCR,MIN,10,26,36,34,24
2020,KCR,NYY,7,26,33,34,27
2020,KCR,NYM,0,26,26,34,34
2020,KCR,OAK,10,26,36,34,24
2020,KCR,PHI,2,26,28,34,32
2020,KCR,PIT,7,26,19,34,41
2020,KCR,SDP,11,26,37,34,23
2020,KCR,SEA,1,26,27,34,33
2020,KCR,SFG,3,26,29,34,31
2020,KCR,STL,4,26,30,34,28
2020,KCR,TBD,14,26,40,34,20
2020,KCR,TEX,4,26,22,34,38
2020,KCR,TOR,6,26,32,34,28
2020,KCR,WSN,0,26,26,34,34
2020,ANA,ARI,1,26,25,34,35
2020,ANA,ATL,9,26,35,34,25
2020,ANA,BAL,1,26,25,34,35
2020,ANA,BOS,2,26,24,34,36
2020,ANA,CHW,9,26,35,34,25
2020,ANA,CHC,8,26,34,34,26
2020,ANA,CIN,5,26,31,34,29
2020,ANA,CLE,9,26,35,34,25
2020,ANA,COL,0,26,26,34,34
2020,ANA,DET,3,26,23,34,35
2020,ANA,HOU,3,26,29,34,31
2020,ANA,KCR,0,26,26,34,34
2020,ANA,ANA,0,26,26,34,34
2020,ANA,LAD,17,26,43,34,17
2020,ANA,FLA,5,26,31,34,29
2020,ANA,MIL,3,26,29,34,31
2020,ANA,MIN,10,26,36,34,24
2020,ANA,NYY,7,26,33,34,27
2020,ANA,NYM,0,26,26,34,34
2020,ANA,OAK,10,26,36,34,24
2020,ANA,PHI,2,26,28,34,32
2020,ANA,PIT,7,26,19,34,41
2020,ANA,SDP,11,26,37,34,23
2020,ANA,SEA,1,26,27,34,33
2020,ANA,SFG,3,26,29,34,31
2020,ANA,STL,4,26,30,34,28
2020,ANA,TBD,14,26,40,34,20
2020,ANA,TEX,4,26,22,34,38
2020,ANA,TOR,6,26,32,34,28
2020,ANA,WSN,0,26,26,34,34
2020,LAD,ARI,18,43,25,17,35
2020,LAD,ATL,8,43,35,17,25
2020,LAD,BAL,18,43,25,17,35
2020,LAD,BOS,19,43,24,17,36
2020,LAD,CHW,8,43,35,17,25
2020,LAD,CHC,9,43,34,17,26
2020,LAD,CIN,12,43,31,17,29
2020,LAD,CLE,8,43,35,17,25
2020,LAD,COL,17,43,26,17,34
2020,LAD,DET,20,43,23,17,35
2020,LAD,HOU,14,43,29,17,31
2020,LAD,KCR,17,43,26,17,34
2020,LAD,ANA,17,43,26,17,34
2020,LAD,LAD,0,43,43,17,17
2020,LAD,FLA,12,43,31,17,29
2020,LAD,MIL,14,43,29,17,31
2020,LAD,MIN,7,43,36,17,24
2020,LAD,NYY,10,43,33,17,27
2020,LAD,NYM,17,43,26,17,34
2020,LAD,OAK,7,43,36,17,24
2020,LAD,PHI,15,43,28,17,32
2020,LAD,PIT,24,43,19,17,41
2020,LAD,SDP,6,43,37,17,23
2020,LAD,SEA,16,43,27,17,33
2020,LAD,SFG,14,43,29,17,31
2020,LAD,STL,13,43,30,17,28
2020,LAD,TBD,3,43,40,17,20
2020,LAD,TEX,21,43,22,17,38
2020,LAD,TOR,11,43,32,17,28
2020,LAD,WSN,17,43,26,17,34
2020,FLA,ARI,6,31,25,29,35
2020,FLA,ATL,4,31,35,29,25
2020,FLA,BAL,6,31,25,29,35
2020,FLA,BOS,7,31,24,29,36
2020,FLA,CHW,4,31,35,29,25
2020,FLA,CHC,3,31,34,29,26
2020,FLA,CIN,0,31,31,29,29
2020,FLA,CLE,4,31,35,29,25
2020,FLA,COL,5,31,26,29,34
2020,FLA,DET,8,31,23,29,35
2020,FLA,HOU,2,31,29,29,31
2020,FLA,KCR,5,31,26,29,34
2020,FLA,ANA,5,31,26,29,34
2020,FLA,LAD,12,31,43,29,17
2020,FLA,FLA,0,31,31,29,29
2020,FLA,MIL,2,31,29,29,31
2020,FLA,MIN,5,31,36,29,24
2020,FLA,NYY,2,31,33,29,27
2020,FLA,NYM,5,31,26,29,34
2020,FLA,OAK,5,31,36,29,24
2020,FLA,PHI,3,31,28,29,32
2020,FLA,PIT,12,31,19,29,41
2020,FLA,SDP,6,31,37,29,23
2020,FLA,SEA,4,31,27,29,33
2020,FLA,SFG,2,31,29,29,31
2020,FLA,STL,1,31,30,29,28
2020,FLA,TBD,9,31,40,29,20
2020,FLA,TEX,9,31,22,29,38
2020,FLA,TOR,1,31,32,29,28
2020,FLA,WSN,5,31,26,29,34
2020,MIL,ARI,4,29,25,31,35
2020,MIL,ATL,6,29,35,31,25
2020,MIL,BAL,4,29,25,31,35
2020,MIL,BOS,5,29,24,31,36
2020,MIL,CHW,6,29,35,31,25
2020,MIL,CHC,5,29,34,31,26
2020,MIL,CIN,2,29,31,31,29
2020,MIL,CLE,6,29,35,31,25
2020,MIL,COL,3,29,26,31,34
2020,MIL,DET,6,29,23,31,35
2020,MIL,HOU,0,29,29,31,31
2020,MIL,KCR,3,29,26,31,34
2020,MIL,ANA,3,29,26,31,34
2020,MIL,LAD,14,29,43,31,17
2020,MIL,FLA,2,29,31,31,29
2020,MIL,MIL,0,29,29,31,31
2020,MIL,MIN,7,29,36,31,24
2020,MIL,NYY,4,29,33,31,27
2020,MIL,NYM,3,29,26,31,34
2020,MIL,OAK,7,29,36,31,24
2020,MIL,PHI,1,29,28,31,32
2020,MIL,PIT,10,29,19,31,41
2020,MIL,SDP,8,29,37,31,23
2020,MIL,SEA,2,29,27,31,33
2020,MIL,SFG,0,29,29,31,31
2020,MIL,STL,1,29,30,31,28
2020,MIL,TBD,11,29,40,31,20
2020,MIL,TEX,7,29,22,31,38
2020,MIL,TOR,3,29,32,31,28
2020,MIL,WSN,3,29,26,31,34
2020,MIN,ARI,11,36,25,24,35
2020,MIN,ATL,1,36,35,24,25
2020,MIN,BAL,11,36,25,24,35
2020,MIN,BOS,12,36,24,24,36
2020,MIN,CHW,1,36,35,24,25
2020,MIN,CHC,2,36,34,24,26
2020,MIN,CIN,5,36,31,24,29
2020,MIN,CLE,1,36,35,24,25
2020,MIN,COL,10,36,26,24,34
2020,MIN,DET,13,36,23,24,35
2020,MIN,HOU,7,36,29,24,31
2020,MIN,KCR,10,36,26,24,34
2020,MIN,ANA,10,36,26,24,34
2020,MIN,LAD,7,36,43,24,17
2020,MIN,FLA,5,36,31,24,29
2020,MIN,MIL,7,36,29,24,31
2020,MIN,MIN,0,36,36,24,24
2020,MIN,NYY,3,36,33,24,27
2020,MIN,NYM,10,36,26,24,34
2020,MIN,OAK,0,36,36,24,24
2020,MIN,PHI,8,36,28,24,32
2020,MIN,PIT,17,36,19,24,41
2020,MIN,SDP,1,36,37,24,23
2020,MIN,SEA,9,36,27,24,33
2020,MIN,SFG,7,36,29,24,31
2020,MIN,STL,6,36,30,24,28
2020,MIN,TBD,4,36,40,24,20
2020,MIN,TEX,14,36,22,24,38
2020,MIN,TOR,4,36,32,24,28
2020,MIN,WSN,10,36,26,24,34
2020,NYY,ARI,8,33,25,27,35
2020,NYY,ATL,2,33,35,27,25
2020,NYY,BAL,8,33,25,27,35
2020,NYY,BOS,9,33,24,27,36
2020,NYY,CHW,2,33,35,27,25
2020,NYY,CHC,1,33,34,27,26
2020,NYY,CIN,2,33,31,27,29
2020,NYY,CLE,2,33,35,27,25
2020,NYY,COL,7,33,26,27,34
2020,NYY,DET,10,33,23,27,35
2020,NYY,HOU,4,33,29,27,31
2020,NYY,KCR,7,33,26,27,34
2020,NYY,ANA,7,33,26,27,34
2020,NYY,LAD,10,33,43,27,17
2020,NYY,FLA,2,33,31,27,29
2020,NYY,MIL,4,33,29,27,31
2020,NYY,MIN,3,33,36,27,24
2020,NYY,NYY,0,33,33,27,27
2020,NYY,NYM,7,33,26,27,34
2020,NYY,OAK,3,33,36,27,24
2020,NYY,PHI,5,33,28,27,32
2020,NYY,PIT,14,33,19,27,41
2020,NYY,SDP,4,33,37,27,23
2020,NYY,SEA,6,33,27,27,33
2020,NYY,SFG,4,33,29,27,31
2020,NYY,STL,3,33,30,27,28
2020,NYY,TBD,7,33,40,27,20
2020,NYY,TEX,11,33,22,27,38
2020,NYY,TOR,1,33,32,27,28
2020,NYY,WSN,7,33,26,27,34
2020,NYM,ARI,1,26,25,34,35
2020,NYM,ATL,9,26,35,34,25
2020,NYM,BAL,1,26,25,34,35
2020,NYM,BOS,2,26,24,34,36
2020,NYM,CHW,9,26,35,34,25
2020,NYM,CHC,8,26,34,34,26
2020,NYM,CIN,5,26,31,34,29
2020,NYM,CLE,9,26,35,34,25
2020,NYM,COL,0,26,26,34,34
2020,NYM,DET,3,26,23,34,35
2020,NYM,HOU,3,26,29,34,31
2020,NYM,KCR,0,26,26,34,34
2020,NYM,ANA,0,26,26,34,34
2020,NYM,LAD,17,26,43,34,17
2020,NYM,FLA,5,26,31,34,29
2020,NYM,MIL,3,26,29,34,31
2020,NYM,MIN,10,26,36,34,24
2020,NYM,NYY,7,26,33,34,27
2020,NYM,NYM,0,26,26,34,34
2020,NYM,OAK,10,26,36,34,24
2020,NYM,PHI,2,26,28,34,32
2020,NYM,PIT,7,26,19,34,41
2020,NYM,SDP,11,26,37,34,23
2020,NYM,SEA,1,26,27,34,33
2020,NYM,SFG,3,26,29,34,31
2020,NYM,STL,4,26,30,34,28
2020,NYM,TBD,14,26,40,34,20
2020,NYM,TEX,4,26,22,34,38
2020,NYM,TOR,6,26,32,34,28
2020,NYM,WSN,0,26,26,34,34
2020,OAK,ARI,11,36,25,24,35
2020,OAK,ATL,1,36,35,24,25
2020,OAK,BAL,11,36,25,24,35
2020,OAK,BOS,12,36,24,24,36
2020,OAK,CHW,1,36,35,24,25
2020,OAK,CHC,2,36,34,24,26
2020,OAK,CIN,5,36,31,24,29
2020,OAK,CLE,1,36,35,24,25
2020,OAK,COL,10,36,26,24,34
2020,OAK,DET,13,36,23,24,35
2020,OAK,HOU,7,36,29,24,31
2020,OAK,KCR,10,36,26,24,34
2020,OAK,ANA,10,36,26,24,34
2020,OAK,LAD,7,36,43,24,17
2020,OAK,FLA,5,36,31,24,29
2020,OAK,MIL,7,36,29,24,31
2020,OAK,MIN,0,36,36,24,24
2020,OAK,NYY,3,36,33,24,27
2020,OAK,NYM,10,36,26,24,34
2020,OAK,OAK,0,36,36,24,24
2020,OAK,PHI,8,36,28,24,32
2020,OAK,PIT,17,36,19,24,41
2020,OAK,SDP,1,36,37,24,23
2020,OAK,SEA,9,36,27,24,33
2020,OAK,SFG,7,36,29,24,31
2020,OAK,STL,6,36,30,24,28
2020,OAK,TBD,4,36,40,24,20
2020,OAK,TEX,14,36,22,24,38
2020,OAK,TOR,4,36,32,24,28
2020,OAK,WSN,10,36,26,24,34
2020,PHI,ARI,3,28,25,32,35
2020,PHI,ATL,7,28,35,32,25
2020,PHI,BAL,3,28,25,32,35
2020,PHI,BOS,4,28,24,32,36
2020,PHI,CHW,7,28,35,32,25
2020,PHI,CHC,6,28,34,32,26
2020,PHI,CIN,3,28,31,32,29
2020,PHI,CLE,7,28,35,32,25
2020,PHI,COL,2,28,26,32,34
2020,PHI,DET,5,28,23,32,35
2020,PHI,HOU,1,28,29,32,31
2020,PHI,KCR,2,28,26,32,34
2020,PHI,ANA,2,28,26,32,34
2020,PHI,LAD,15,28,43,32,17
2020,PHI,FLA,3,28,31,32,29
2020,PHI,MIL,1,28,29,32,31
2020,PHI,MIN,8,28,36,32,24
2020,PHI,NYY,5,28,33,32,27
2020,PHI,NYM,2,28,26,32,34
2020,PHI,OAK,8,28,36,32,24
2020,PHI,PHI,0,28,28,32,32
2020,PHI,PIT,9,28,19,32,41
2020,PHI,SDP,9,28,37,32,23
2020,PHI,SEA,1,28,27,32,33
2020,PHI,SFG,1,28,29,32,31
2020,PHI,STL,2,28,30,32,28
2020,PHI,TBD,12,28,40,32,20
2020,PHI,TEX,6,28,22,32,38
2020,PHI,TOR,4,28,32,32,28
2020,PHI,WSN,2,28,26,32,34
2020,PIT,ARI,6,19,25,41,35
2020,PIT,ATL,16,19,35,41,25
2020,PIT,BAL,6,19,25,41,35
2020,PIT,BOS,5,19,24,41,36
2020,PIT,CHW,16,19,35,41,25
2020,PIT,CHC,15,19,34,41,26
2020,PIT,CIN,12,19,31,41,29
2020,PIT,CLE,16,19,35,41,25
2020,PIT,COL,7,19,26,41,34
2020,PIT,DET,4,19,23,41,35
2020,PIT,HOU,10,19,29,41,31
2020,PIT,KCR,7,19,26,41,34
2020,PIT,ANA,7,19,26,41,34
2020,PIT,LAD,24,19,43,41,17
2020,PIT,FLA,12,19,31,41,29
2020,PIT,MIL,10,19,29,41,31
2020,PIT,MIN,17,19,36,41,24
2020,PIT,NYY,14,19,33,41,27
2020,PIT,NYM,7,19,26,41,34
2020,PIT,OAK,17,19,36,41,24
2020,PIT,PHI,9,19,28,41,32
2020,PIT,PIT,0,19,19,41,41
2020,PIT,SDP,18,19,37,41,23
2020,PIT,SEA,8,19,27,41,33
2020,PIT,SFG,10,19,29,41,31
2020,PIT,STL,11,19,30,41,28
2020,PIT,TBD,21,19,40,41,20
2020,PIT,TEX,3,19,22,41,38
2020,PIT,TOR,13,19,32,41,28
2020,PIT,WSN,7,19,26,41,34
2020,SDP,ARI,12,37,25,23,35
2020,SDP,ATL,2,37,35,23,25
2020,SDP,BAL,12,37,25,23,35
2020,SDP,BOS,13,37,24,23,36
2020,SDP,CHW,2,37,35,23,25
2020,SDP,CHC,3,37,34,23,26
2020,SDP,CIN,6,37,31,23,29
2020,SDP,CLE,2,37,35,23,25
2020,SDP,COL,11,37,26,23,34
2020,SDP,DET,14,37,23,23,35
2020,SDP,HOU,8,37,29,23,31
2020,SDP,KCR,11,37,26,23,34
2020,SDP,ANA,11,37,26,23,34
2020,SDP,LAD,6,37,43,23,17
2020,SDP,FLA,6,37,31,23,29
2020,SDP,MIL,8,37,29,23,31
2020,SDP,MIN,1,37,36,23,24
2020,SDP,NYY,4,37,33,23,27
2020,SDP,NYM,11,37,26,23,34
2020,SDP,OAK,1,37,36,23,24
2020,SDP,PHI,9,37,28,23,32
2020,SDP,PIT,18,37,19,23,41
2020,SDP,SDP,0,37,37,23,23
2020,SDP,SEA,10,37,27,23,33
2020,SDP,SFG,8,37,29,23,31
2020,SDP,STL,7,37,30,23,28
2020,SDP,TBD,3,37,40,23,20
2020,SDP,TEX,15,37,22,23,38
2020,SDP,TOR,5,37,32,23,28
2020,SDP,WSN,11,37,26,23,34
2020,SEA,ARI,2,27,25,33,35
2020,SEA,ATL,8,27,35,33,25
2020,SEA,BAL,2,27,25,33,35
2020,SEA,BOS,3,27,24,33,36
2020,SEA,CHW,8,27,35,33,25
2020,SEA,CHC,7,27,34,33,26
2020,SEA,CIN,4,27,31,33,29
2020,SEA,CLE,8,27,35,33,25
2020,SEA,COL,1,27,26,33,34
2020,SEA,DET,4,27,23,33,35
2020,SEA,HOU,2,27,29,33,31
2020,SEA,KCR,1,27,26,33,34
2020,SEA,ANA,1,27,26,33,34
2020,SEA,LAD,16,27,43,33,17
2020,SEA,FLA,4,27,31,33,29
2020,SEA,MIL,2,27,29,33,31
2020,SEA,MIN,9,27,36,33,24
2020,SEA,NYY,6,27,33,33,27
2020,SEA,NYM,1,27,26,33,34
2020,SEA,OAK,9,27,36,33,24
2020,SEA,PHI,1,27,28,33,32
2020,SEA,PIT,8,27,19,33,41
2020,SEA,SDP,10,27,37,33,23
2020,SEA,SEA,0,27,27,33,33
2020,SEA,SFG,2,27,29,33,31
2020,SEA,STL,3,27,30,33,28
2020,SEA,TBD,13,27,40,33,20
2020,SEA,TEX,5,27,22,33,38
2020,SEA,TOR,5,27,32,33,28
2020,SEA,WSN,1,27,26,33,34
2020,SFG,ARI,4,29,25,31,35
2020,SFG,ATL,6,29,35,31,25
2020,SFG,BAL,4,29,25,31,35
2020,SFG,BOS,5,29,24,31,36
2020,SFG,CHW,6,29,35,31,25
2020,SFG,CHC,5,29,34,31,26
2020,SFG,CIN,2,29,31,31,29
2020,SFG,CLE,6,29,35,31,25
2020,SFG,COL,3,29,26,31,34
2020,SFG,DET,6,29,23,31,35
2020,SFG,HOU,0,29,29,31,31
2020,SFG,KCR,3,29,26,31,34
2020,SFG,ANA,3,29,26,31,34
2020,SFG,LAD,14,29,43,31,17
2020,SFG,FLA,2,29,31,31,29
2020,SFG,MIL,0,29,29,31,31
2020,SFG,MIN,7,29,36,31,24
2020,SFG,NYY,4,29,33,31,27
2020,SFG,NYM,3,29,26,31,34
2020,SFG,OAK,7,29,36,31,24
2020,SFG,PHI,1,29,28,31,32
2020,SFG,PIT,10,29,19,31,41
2020,SFG,SDP,8,29,37,31,23
2020,SFG,SEA,2,29,27,31,33
2020,SFG,SFG,0,29,29,31,31
2020,SFG,STL,1,29,30,31,28
2020,SFG,TBD,11,29,40,31,20
2020,SFG,TEX,7,29,22,31,38
2020,SFG,TOR,3,29,32,31,28
2020,SFG,WSN,3,29,26,31,34
2020,STL,ARI,5,30,25,28,35
2020,STL,ATL,5,30,35,28,25
2020,STL,BAL,5,30,25,28,35
2020,STL,BOS,6,30,24,28,36
2020,STL,CHW,5,30,35,28,25
2020,STL,CHC,4,30,34,28,26
2020,STL,CIN,1,30,31,28,29
2020,STL,CLE,5,30,35,28,25
2020,STL,COL,4,30,26,28,34
2020,STL,DET,7,30,23,28,35
2020,STL,HOU,1,30,29,28,31
2020,STL,KCR,4,30,26,28,34
2020,STL,ANA,4,30,26,28,34
2020,STL,LAD,13,30,43,28,17
2020,STL,FLA,1,30,31,28,29
2020,STL,MIL,1,30,29,28,31
2020,STL,MIN,6,30,36,28,24
2020,STL,NYY,3,30,33,28,27
2020,STL,NYM,4,30,26,28,34
2020,STL,OAK,6,30,36,28,24
2020,STL,PHI,2,30,28,28,32
2020,STL,PIT,11,30,19,28,41
2020,STL,SDP,7,30,37,28,23
2020,STL,SEA,3,30,27,28,33
2020,STL,SFG,1,30,29,28,31
2020,STL,STL,0,30,30,28,28
2020,STL,TBD,10,30,40,28,20
2020,STL,TEX,8,30,22,28,38
2020,STL,TOR,2,30,32,28,28
2020,STL,WSN,4,30,26,28,34
2020,TBD,ARI,15,40,25,20,35
2020,TBD,ATL,5,40,35,20,25
2020,TBD,BAL,15,40,25,20,35
2020,TBD,BOS,16,40,24,20,36
2020,TBD,CHW,5,40,35,20,25
2020,TBD,CHC,6,40,34,20,26
2020,TBD,CIN,9,40,31,20,29
2020,TBD,CLE,5,40,35,20,25
2020,TBD,COL,14,40,26,20,34
2020,TBD,DET,17,40,23,20,35
2020,TBD,HOU,11,40,29,20,31
2020,TBD,KCR,14,40,26,20,34
2020,TBD,ANA,14,40,26,20,34
2020,TBD,LAD,3,40,43,20,17
2020,TBD,FLA,9,40,31,20,29
2020,TBD,MIL,11,40,29,20,31
2020,TBD,MIN,4,40,36,20,24
2020,TBD,NYY,7,40,33,20,27
2020,TBD,NYM,14,40,26,20,34
2020,TBD,OAK,4,40,36,20,24
2020,TBD,PHI,12,40,28,20,32
2020,TBD,PIT,21,40,19,20,41
2020,TBD,SDP,3,40,37,20,23
2020,TBD,SEA,13,40,27,20,33
2020,TBD,SFG,11,40,29,20,31
2020,TBD,STL,10,40,30,20,28
2020,TBD,TBD,0,40,40,20,20
2020,TBD,TEX,18,40,22,20,38
2020,TBD,TOR,8,40,32,20,28
2020,TBD,WSN,14,40,26,20,34
2020,TEX,ARI,3,22,25,38,35
2020,TEX,ATL,13,22,35,38,25
2020,TEX,BAL,3,22,25,38,35
2020,TEX,BOS,2,22,24,38,36
2020,TEX,CHW,13,22,35,38,25
2020,TEX,CHC,12,22,34,38,26
2020,TEX,CIN,9,22,31,38,29
2020,TEX,CLE,13,22,35,38,25
2020,TEX,COL,4,22,26,38,34
2020,TEX,DET,1,22,23,38,35
2020,TEX,HOU,7,22,29,38,31
2020,TEX,KCR,4,22,26,38,34
2020,TEX,ANA,4,22,26,38,34
2020,TEX,LAD,21,22,43,38,17
2020,TEX,FLA,9,22,31,38,29
2020,TEX,MIL,7,22,29,38,31
2020,TEX,MIN,14,22,36,38,24
2020,TEX,NYY,11,22,33,38,27
2020,TEX,NYM,4,22,26,38,34
2020,TEX,OAK,14,22,36,38,24
2020,TEX,PHI,6,22,28,38,32
2020,TEX,PIT,3,22,19,38,41
2020,TEX,SDP,15,22,37,38,23
2020,TEX,SEA,5,22,27,38,33
2020,TEX,SFG,7,22,29,38,31
2020,TEX,STL,8,22,30,38,28
2020,TEX,TBD,18,22,40,38,20
2020,TEX,TEX,0,22,22,38,38
2020,TEX,TOR,10,22,32,38,28
2020,TEX,WSN,4,22,26,38,34
2020,TOR,ARI,7,32,25,28,35
2020,TOR,ATL,3,32,35,28,25
2020,TOR,BAL,7,32,25,28,35
2020,TOR,BOS,8,32,24,28,36
2020,TOR,CHW,3,32,35,28,25
